"name","X2D_1.MaxLFQ.Intensity","X2D_2.MaxLFQ.Intensity","X2D_3.MaxLFQ.Intensity","X3D_1.MaxLFQ.Intensity","X3D_2.MaxLFQ.Intensity","X3D_3.MaxLFQ.Intensity","Protein","Protein.ID","Entry.Name","Gene","Protein.Length","Organism","Protein.Existence","Description","Protein.Probability","Top.Peptide.Probability","Combined.Total.Peptides","Combined.Spectral.Count","Combined.Unique.Spectral.Count","Combined.Total.Spectral.Count","X2D_1.Spectral.Count","X2D_2.Spectral.Count","X2D_3.Spectral.Count","X3D_1.Spectral.Count","X3D_2.Spectral.Count","X3D_3.Spectral.Count","X2D_1.Unique.Spectral.Count","X2D_2.Unique.Spectral.Count","X2D_3.Unique.Spectral.Count","X3D_1.Unique.Spectral.Count","X3D_2.Unique.Spectral.Count","X3D_3.Unique.Spectral.Count","X2D_1.Total.Spectral.Count","X2D_2.Total.Spectral.Count","X2D_3.Total.Spectral.Count","X3D_1.Total.Spectral.Count","X3D_2.Total.Spectral.Count","X3D_3.Total.Spectral.Count","X2D_1.Intensity","X2D_2.Intensity","X2D_3.Intensity","X3D_1.Intensity","X3D_2.Intensity","X3D_3.Intensity","Indistinguishable.Proteins","imputed","num_NAs","X2D_vs_X3D_CI.L","X2D_vs_X3D_CI.R","X2D_vs_X3D_diff","X2D_vs_X3D_p.adj","X2D_vs_X3D_p.val","significant","X2D_vs_X3D_significant"
"P55010",24.8252885939842,24.7514718357409,24.7472260696256,25.1672186680588,25.164802069777,25.0538675635109,"sp|P55010|IF5_HUMAN","P55010","IF5_HUMAN","EIF5",431,"Homo sapiens","1:Experimental evidence at protein level","Eukaryotic translation initiation factor 5",1,0.999,17,227,227,227,36,31,37,41,41,41,36,31,37,41,41,41,36,31,37,41,41,41,182885330,173009970,176338450,241827230,244136220,234420770,"",FALSE,0,-0.518389425323471,-0.18954510934057,-0.35396726733202,0.00937234899292611,0.00133291163094157,FALSE,FALSE
"P55011",24.9732631993254,25.0865241986248,24.972403150772,26.2614824885645,26.3342661917714,26.2545024130144,"sp|P55011|S12A2_HUMAN","P55011","S12A2_HUMAN","SLC12A2",1212,"Homo sapiens","1:Experimental evidence at protein level","Solute carrier family 12 member 2",1,0.999,49,797,776,797,82,91,83,185,181,175,80,88,81,180,176,171,82,91,83,185,181,175,506098050,549516800,496285060,1328381000,1365297300,1300265300,"",FALSE,0,-1.43754195692684,-1.10783173949189,-1.27268684820936,0.000241220756421538,2.73051862435404e-07,TRUE,TRUE
"P55036",25.743498075901,25.4979414116789,25.6343452243239,25.7910484918753,25.6733110167632,25.752973174082,"sp|P55036|PSMD4_HUMAN","P55036","PSMD4_HUMAN","PSMD4",377,"Homo sapiens","1:Experimental evidence at protein level","26S proteasome non-ATPase regulatory subunit 4",1,0.999,12,129,123,129,22,17,24,16,24,26,21,16,23,15,23,25,22,17,24,16,24,26,138308350,109814460,140746610,139219780,137276140,153770980,"",FALSE,0,-0.313601376775092,0.0859027295640138,-0.113849323605539,0.331396543292622,0.221079702812847,FALSE,FALSE
"P55039",22.3798142137235,22.6346701551044,22.6762577668734,22.8041548569354,22.9454876846594,22.6524399720062,"sp|P55039|DRG2_HUMAN","P55039","DRG2_HUMAN","DRG2",364,"Homo sapiens","1:Experimental evidence at protein level","Developmentally-regulated GTP-binding protein 2",1,0.999,4,26,26,26,3,6,5,5,4,3,3,6,5,5,4,3,3,6,5,5,4,3,7163664.5,21024916,7870932,29352732,7438002,6227701,"",FALSE,0,-0.499669347572448,0.0254424289726373,-0.237113459299906,0.138223934051279,0.0702801627605331,FALSE,FALSE
"P55060",26.2111694936889,26.0941899858147,26.3572686164935,26.2889235094539,26.2781353111402,26.3047862045199,"sp|P55060|XPO2_HUMAN","P55060","XPO2_HUMAN","CSE1L",971,"Homo sapiens","1:Experimental evidence at protein level","Exportin-2",1,0.999,44,753,753,753,124,121,118,138,131,121,124,121,118,138,131,121,124,121,118,138,131,121,997991600,764584600,988557950,1036169400,1013420600,1107854800,"",FALSE,0,-0.266424199502718,0.126946246758141,-0.0697389763722889,0.549087456474964,0.4314258586589,FALSE,FALSE
"P55072",26.816835669405,26.7730701446962,26.7529873335843,27.0160172747251,27.0521574208774,26.9831920113516,"sp|P55072|TERA_HUMAN","P55072","TERA_HUMAN","VCP",806,"Homo sapiens","1:Experimental evidence at protein level","Transitional endoplasmic reticulum ATPase",1,0.999,67,1174,1150,1174,192,181,185,210,218,188,188,177,181,206,214,184,192,181,185,210,218,188,1873724700,1867593700,1808609500,2206115000,2207153000,2045991600,"",FALSE,0,-0.388133760425597,-0.0841819457534986,-0.236157853089548,0.0268469060710198,0.00772712230686593,FALSE,FALSE
"P55081",22.7151924283219,22.3897967408077,22.4146711727236,22.5931582281312,22.2510331801291,22.2389769840817,"sp|P55081|MFAP1_HUMAN","P55081","MFAP1_HUMAN","MFAP1",439,"Homo sapiens","1:Experimental evidence at protein level","Microfibrillar-associated protein 1",1,0.999,6,36,36,36,5,5,6,5,9,6,5,5,6,5,9,6,5,5,6,5,9,6,17932608,15050102,19046250,17058604,20173238,18571452,"",FALSE,0,-0.163427931665691,0.454422564673191,0.14549731650375,0.420172292640865,0.303903242196351,FALSE,FALSE
"P55084",25.6838316142931,26.2180703315622,25.8211956212372,25.5309421890029,25.6083163069443,25.510491104826,"sp|P55084|ECHB_HUMAN","P55084","ECHB_HUMAN","HADHB",474,"Homo sapiens","1:Experimental evidence at protein level","Trifunctional enzyme subunit beta, mitochondrial",1,0.999,33,465,465,465,77,89,70,76,77,76,77,89,70,76,77,76,77,89,70,76,77,76,593428540,835288000,649460740,488422000,522372740,503502720,"",FALSE,0,0.0384998112262244,0.677065499653366,0.357782655439795,0.0775173697841138,0.0328201950040155,FALSE,FALSE
"P55145",25.7432210556389,26.0562868989093,25.5948417353709,25.05248778741,25.0575275827698,25.020253449613,"sp|P55145|MANF_HUMAN","P55145","MANF_HUMAN","MANF",182,"Homo sapiens","1:Experimental evidence at protein level","Mesencephalic astrocyte-derived neurotrophic factor",1,0.999,16,282,282,282,58,53,54,38,41,38,58,53,54,38,41,38,58,53,54,38,41,38,338569060,447077300,323154300,221824240,252509550,218424670,"",FALSE,0,0.475830945375324,1.03355630137547,0.754693623375399,0.00453553784826515,0.000335158938560222,FALSE,FALSE
"P55196",22.8165333199484,22.837564512846,22.8008842039116,22.697682611155,22.791314641481,22.6919945662106,"sp|P55196|AFAD_HUMAN","P55196","AFAD_HUMAN","AFDN",1824,"Homo sapiens","1:Experimental evidence at protein level","Afadin",1,0.999,25,144,144,144,26,26,20,24,24,24,26,26,20,24,24,24,26,26,20,24,24,24,73379280,78809770,71217660,67938780,64802692,49971188,"",FALSE,0,-0.0645960213905596,0.247256166630126,0.0913300726197832,0.31795251895698,0.209859064447887,FALSE,FALSE
"P55209",27.5884455134726,27.6688226736485,27.554799108931,27.5177622454532,27.5055374305878,27.5409110375968,"sp|P55209|NP1L1_HUMAN","P55209","NP1L1_HUMAN","NAP1L1",391,"Homo sapiens","1:Experimental evidence at protein level","Nucleosome assembly protein 1-like 1",1,0.999,18,341,257,341,59,59,56,57,53,57,44,46,43,41,39,44,59,59,56,57,53,57,1040335740,1001252540,902177300,763621600,1004789500,888766000,"",FALSE,0,-0.0743029425560672,0.239540664165582,0.0826188608047573,0.369153875723331,0.254724225587719,FALSE,FALSE
"P55210",21.7588600807166,21.7696687840376,21.9221580821922,22.1753430460366,22.2582802038252,22.1485726250035,"sp|P55210|CASP7_HUMAN","P55210","CASP7_HUMAN","CASP7",303,"Homo sapiens","1:Experimental evidence at protein level","Caspase-7",1,0.999,6,21,21,21,2,3,2,5,5,4,2,3,2,5,5,4,2,3,2,5,5,4,12644620,9932987,12404968,13088129,13882737,11338590,"",FALSE,0,-0.557807772271169,-0.196531513008025,-0.377169642639597,0.0102843655645304,0.00158975879909725,FALSE,FALSE
"P55212",21.3598722157525,21.2945067775121,21.3435961742122,21.3114492707283,21.6049152219641,21.2823656395147,"sp|P55212|CASP6_HUMAN","P55212","CASP6_HUMAN","CASP6",293,"Homo sapiens","1:Experimental evidence at protein level","Caspase-6",1,0.999,8,17,17,34,1,2,1,4,6,3,1,2,1,4,6,3,5,4,4,7,8,6,4050658,7360445,3833377.5,7657990,17619066,11253338,"",FALSE,0,-0.300195825660385,0.166359182506863,-0.066918321576761,0.631415288580542,0.521244682067034,FALSE,FALSE
"P55263",25.0840225697505,25.186726187283,25.2094502420488,25.2384987686294,25.375959473029,25.2443586084264,"sp|P55263|ADK_HUMAN","P55263","ADK_HUMAN","ADK",362,"Homo sapiens","1:Experimental evidence at protein level","Adenosine kinase",1,0.999,23,295,295,295,40,51,47,52,53,52,40,51,47,52,53,52,40,51,47,52,53,52,210079890,227696160,223427840,215770260,232082380,407831300,"",FALSE,0,-0.303703724626971,0.0512918239585932,-0.126205950334189,0.230582464215583,0.137356238907047,FALSE,FALSE
"P55265",24.6630059983215,24.4845501618479,24.5885790014547,24.9336381630634,24.7998734755832,24.7507802699342,"sp|P55265|DSRAD_HUMAN","P55265","DSRAD_HUMAN","ADAR",1226,"Homo sapiens","1:Experimental evidence at protein level","Double-stranded RNA-specific adenosine deaminase",1,0.999,37,326,326,326,44,47,49,65,63,58,44,47,49,65,63,58,44,47,49,65,63,58,208085150,199443460,202773810,280013470,261023620,239912180,"",FALSE,0,-0.444610449766667,-0.0541607148711562,-0.249385582318912,0.051654169522538,0.0191661190622067,FALSE,FALSE
"P55327",24.5411905771463,24.4483743336222,24.5942750507116,24.9051065603189,24.9655746101921,24.9128468608853,"sp|P55327|TPD52_HUMAN","P55327","TPD52_HUMAN","TPD52",224,"Homo sapiens","1:Experimental evidence at protein level","Tumor protein D52",1,0.999,13,180,180,180,27,25,28,33,32,35,27,25,28,33,32,35,27,25,28,33,32,35,118904370,114466980,128886750,153680380,163107700,159142350,"",FALSE,0,-0.565601715301446,-0.234190331309387,-0.399896023305416,0.00654184708962989,0.000677726797726107,FALSE,FALSE
"P55735",25.5206757444186,25.4935712877899,25.5086697248629,25.5244765539732,25.6771078568007,25.6443739710064,"sp|P55735|SEC13_HUMAN","P55735","SEC13_HUMAN","SEC13",322,"Homo sapiens","1:Experimental evidence at protein level","Protein SEC13 homolog",1,0.999,12,174,174,174,24,30,27,31,32,30,24,30,27,31,32,30,24,30,27,31,32,30,154687650,152066180,156717730,166641950,179357390,166581740,"",FALSE,0,-0.273710632663022,0.0583495495237862,-0.107680541569618,0.271492438659183,0.170015848309745,FALSE,FALSE
"P55769",26.3103217197381,26.7138247834827,26.3023987566475,25.9880845564799,25.97951390192,26.0145233783469,"sp|P55769|NH2L1_HUMAN","P55769","NH2L1_HUMAN","SNU13",128,"Homo sapiens","1:Experimental evidence at protein level","NHP2-like protein 1",1,0.999,9,204,204,204,33,39,35,34,32,31,33,39,35,34,32,31,33,39,35,34,32,31,261540960,333916830,274517820,198535950,184561020,191435180,"",FALSE,0,0.169663980513224,0.726618301567779,0.448141141040502,0.0238951596867519,0.00648843485496317,FALSE,FALSE
"P55786",25.9993329831004,25.9455743056571,25.9286436981343,26.0009550474406,25.9627063832099,25.9613086403392,"sp|P55786|PSA_HUMAN","P55786","PSA_HUMAN","NPEPPS",919,"Homo sapiens","1:Experimental evidence at protein level","Puromycin-sensitive aminopeptidase",1,0.999,45,762,480,762,135,131,121,132,123,120,85,81,74,86,79,75,135,131,121,132,123,120,1060118660,1016210800,1017780030,1077138600,1036125200,1007370240,"",FALSE,0,-0.167810953291262,0.133531563892657,-0.0171396946993028,0.854104492343795,0.79670595303104,FALSE,FALSE
"P55795",25.2114229974592,25.0583370458228,25.1504087763739,25.3525251894173,25.5543813451758,25.4474463763206,"sp|P55795|HNRH2_HUMAN","P55795","HNRH2_HUMAN","HNRNPH2",449,"Homo sapiens","1:Experimental evidence at protein level","Heterogeneous nuclear ribonucleoprotein H2",1,0.999,12,139,139,340,23,20,22,25,26,23,23,20,22,25,26,23,56,53,57,56,59,59,129804350,120699704,123698110,152162780,179755280,163181570,"",FALSE,0,-0.504378819770702,-0.118410574401237,-0.311394697085969,0.023716785481473,0.00640120436931797,FALSE,FALSE
"P55809",23.6214970102495,23.7405397437904,23.5247537969049,22.9571219734179,22.8519977470946,22.7854273235887,"sp|P55809|SCOT1_HUMAN","P55809","SCOT1_HUMAN","OXCT1",520,"Homo sapiens","1:Experimental evidence at protein level","Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",1,0.999,12,116,104,116,24,24,18,17,17,16,22,22,16,15,15,14,24,24,18,17,17,16,90596136,90775030,79829450,48751850,41516252,41848564,"",FALSE,0,0.563235512177424,0.964926825718277,0.76408116894785,0.00165437941070098,3.68021849138695e-05,FALSE,FALSE
"P55884",26.703489660302,26.7064519371331,26.8691865014085,26.7534921374651,26.7404749709508,26.8536430553589,"sp|P55884|EIF3B_HUMAN","P55884","EIF3B_HUMAN","EIF3B",814,"Homo sapiens","1:Experimental evidence at protein level","Eukaryotic translation initiation factor 3 subunit B",1,0.999,44,532,532,532,79,82,93,92,92,94,79,82,93,92,92,94,79,82,93,92,92,94,670567000,665125400,700871000,617207900,600560100,540883900,"",FALSE,0,-0.206859031879669,0.161204321925456,-0.0228273549771068,0.841874029695348,0.778882866580079,FALSE,FALSE
"P55957",25.1127870718333,24.8458229948633,24.8451344367279,25.0399319370716,25.0050202000646,24.8669749458551,"sp|P55957|BID_HUMAN","P55957","BID_HUMAN","BID",195,"Homo sapiens","1:Experimental evidence at protein level","BH3-interacting domain death agonist",1,0.999,5,57,57,57,11,9,10,8,11,8,11,9,10,8,11,8,11,9,10,8,11,8,80068730,71701210,75760170,74074216,87317870,72905620,"",FALSE,0,-0.267563878564533,0.195442158853299,-0.0360608598556169,0.800806029497809,0.724829884932586,FALSE,FALSE
"P56134",26.0406444065843,26.4743605651094,25.9686210073229,25.6975539814106,25.7091271556368,25.7006812144872,"sp|P56134|ATPK_HUMAN","P56134","ATPK_HUMAN","ATP5MF",94,"Homo sapiens","1:Experimental evidence at protein level","ATP synthase F(0) complex subunit f, mitochondrial",1,0.999,6,51,51,51,7,10,10,8,7,9,7,10,10,8,7,9,7,10,10,8,7,9,147650460,201362880,137328880,107688820,122696880,122747650,"",FALSE,0,0.147138505918222,0.770370579069819,0.45875454249402,0.0323838030340261,0.0100471013775141,FALSE,FALSE
"P56182",23.2847937482417,23.6193000444998,23.293397975345,22.9293191879658,23.0997811980209,23.0067523786698,"sp|P56182|RRP1_HUMAN","P56182","RRP1_HUMAN","RRP1",461,"Homo sapiens","1:Experimental evidence at protein level","Ribosomal RNA processing protein 1 homolog A",1,0.999,9,68,68,68,9,15,12,9,12,11,9,15,12,9,12,11,9,15,12,9,12,11,37904884,49915972,41830544,28638324,32207022,33830340,"",FALSE,0,0.131719236327354,0.642706765959292,0.387213001143323,0.0292330455399737,0.00873484675894526,FALSE,FALSE
"P56192",24.3235783217557,24.2860810995321,24.330938891726,24.3374527228142,24.3868517271586,24.3615869591849,"sp|P56192|SYMC_HUMAN","P56192","SYMC_HUMAN","MARS1",900,"Homo sapiens","1:Experimental evidence at protein level","Methionine--tRNA ligase, cytoplasmic",1,0.999,33,318,318,318,54,46,56,56,53,53,54,46,56,56,53,53,54,46,56,56,53,53,262876290,245571200,251346820,252743180,238265600,225035820,"",FALSE,0,-0.196786707880544,0.0999246437846355,-0.0484310320479544,0.583864459513551,0.467346252216953,FALSE,FALSE
"P56211",22.4894012473193,22.8685356643404,22.9664838890222,22.6582035272552,22.9082848614759,22.6918133653123,"sp|P56211|ARP19_HUMAN","P56211","ARP19_HUMAN","ARPP19",112,"Homo sapiens","1:Experimental evidence at protein level","cAMP-regulated phosphoprotein 19",1,0.999,4,31,31,55,3,6,6,6,5,5,3,6,6,6,5,5,7,10,10,10,9,9,13162859,16868508,22932236,15554337,23933948,25080522,"",FALSE,0,-0.300869211434302,0.344948575860071,0.0220396822128848,0.915665946445846,0.876972320028423,FALSE,FALSE
"P56270",22.2888628363241,22.2551669149244,22.0611585591131,22.08499810735,21.9859523229824,22.1026136290152,"sp|P56270|MAZ_HUMAN","P56270","MAZ_HUMAN","MAZ",477,"Homo sapiens","1:Experimental evidence at protein level","Myc-associated zinc finger protein",1,0.999,4,27,22,27,5,6,3,6,5,2,3,6,3,4,4,2,5,6,3,6,5,2,15561550,15345014,11000659,13088240,12795673,8260251,"",FALSE,0,-0.0566740224881647,0.344423523164101,0.143874750337968,0.226924814108802,0.134373145104776,FALSE,FALSE
"P56378",22.9733675269407,23.6542777548526,23.2804160994181,22.9367253625058,22.8765065485296,23.0261669567687,"sp|P56378|ATP68_HUMAN","P56378","ATP68_HUMAN","ATP5MJ",58,"Homo sapiens","1:Experimental evidence at protein level","ATP synthase F(0) complex subunit j, mitochondrial",0.9985,0.999,2,18,18,18,3,2,3,4,2,4,3,2,3,4,2,4,3,2,3,4,2,4,11945614,18458366,14708806,11878493,11002190,11858183,"",FALSE,0,-0.0246630801267477,0.737104755731626,0.356220837802439,0.126278351157149,0.0627695434126608,FALSE,FALSE
"P56385",24.9510449894541,25.553746051566,25.0069523025725,24.5408477938644,24.5800501189048,24.3398260864817,"sp|P56385|ATP5I_HUMAN","P56385","ATP5I_HUMAN","ATP5ME",69,"Homo sapiens","1:Experimental evidence at protein level","ATP synthase F(0) complex subunit e, mitochondrial",1,0.999,5,54,54,54,9,12,12,8,8,5,9,12,12,8,8,5,9,12,12,8,8,5,64630130,97262180,61968560,50893250,52889490,17473560,"",FALSE,0,0.295436349551907,1.07190988000927,0.683673114780589,0.0178741339948609,0.00407118617369486,FALSE,FALSE
"P56470",26.0938535426103,26.2484634204573,25.8267313258406,26.4999330882034,26.9421319204564,26.6847722121526,"sp|P56470|LEG4_HUMAN","P56470","LEG4_HUMAN","LGALS4",323,"Homo sapiens","1:Experimental evidence at protein level","Galectin-4",1,0.999,15,435,435,435,63,62,53,82,89,86,63,62,53,82,89,86,63,62,53,82,89,86,348893440,387472400,287047650,516034370,641709100,543731900,"",FALSE,0,-0.995301052010828,-0.309891569258684,-0.652596310634756,0.0138880511227775,0.0026676792525397,FALSE,FALSE
"P56537",26.5478645057934,26.7184297930283,26.5543717127298,26.5584795711915,26.5422512117796,26.2938176885029,"sp|P56537|IF6_HUMAN","P56537","IF6_HUMAN","EIF6",245,"Homo sapiens","1:Experimental evidence at protein level","Eukaryotic translation initiation factor 6",1,0.999,12,258,258,258,40,43,41,44,48,42,40,43,41,44,48,42,40,43,41,44,48,42,608021800,663261250,632450500,624991500,588509900,535457730,"",FALSE,0,-0.0876152850064998,0.37169364505823,0.142039180025865,0.293169766514393,0.188146573166543,FALSE,FALSE
"P56545",23.4609785078161,23.4785811556402,23.6017595689862,23.4983201703056,23.6358917848989,23.4647384242491,"sp|P56545|CTBP2_HUMAN","P56545","CTBP2_HUMAN","CTBP2",445,"Homo sapiens","1:Experimental evidence at protein level","C-terminal-binding protein 2",1,0.999,8,47,47,73,6,7,8,9,10,7,6,7,8,9,10,7,9,10,12,15,15,12,40068004,37423424,55825160,23156318,38716944,20682358,"",FALSE,0,-0.206759624727739,0.168338860053645,-0.0192103823370466,0.870601523964886,0.816485616804582,FALSE,FALSE
"P56556",23.7008762234439,24.2033028917649,23.9690672038612,23.7623706832562,23.8024819512327,23.8355455394403,"sp|P56556|NDUA6_HUMAN","P56556","NDUA6_HUMAN","NDUFA6",128,"Homo sapiens","1:Experimental evidence at protein level","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6",1,0.999,5,63,63,63,9,13,9,10,9,13,9,13,9,10,9,13,9,13,9,10,9,13,31765456,43865680,30986070,33253208,29926782,36806030,"",FALSE,0,-0.136618549984415,0.451850646744897,0.157616048380241,0.361348807818151,0.247269767618201,FALSE,FALSE
"P56945",21.620222063247,21.4936330593446,21.937923868966,21.6267065303161,21.8342651039751,22.0115685139631,"sp|P56945|BCAR1_HUMAN","P56945","BCAR1_HUMAN","BCAR1",870,"Homo sapiens","1:Experimental evidence at protein level","Breast cancer anti-estrogen resistance protein 1",1,0.999,6,28,28,28,5,2,6,7,5,3,5,2,6,7,5,3,5,2,6,7,5,3,10121698,6644571,12744296,10184474,8748433,12288742,"",FALSE,0,-0.474918270205303,0.194410832407508,-0.140253718898897,0.475066821406897,0.356559149218426,FALSE,FALSE
"P57081",22.5926351896011,22.9241199451589,22.9188523213097,22.8723856547948,22.7331143414925,22.67044652224,"sp|P57081|WDR4_HUMAN","P57081","WDR4_HUMAN","WDR4",412,"Homo sapiens","1:Experimental evidence at protein level","tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4",1,0.999,4,19,19,19,2,4,3,3,3,4,2,4,3,3,3,4,2,4,3,3,3,4,13849021,19358108,17194700,16952404,12814878,9875802,"",FALSE,0,-0.208363945957126,0.314804570985382,0.053220312514128,0.739919582706894,0.646723604732361,FALSE,FALSE
"P57088",24.1502536575475,24.6660996907159,24.0880261868787,23.2105830630431,22.9301741620955,23.0700609838394,"sp|P57088|TMM33_HUMAN","P57088","TMM33_HUMAN","TMEM33",247,"Homo sapiens","1:Experimental evidence at protein level","Transmembrane protein 33",1,0.999,9,79,79,79,15,17,15,10,11,11,15,17,15,10,11,11,15,17,15,10,11,11,74132090,88967320,66447012,32797642,28810436,28502486,"",FALSE,0,0.85245682181763,1.60991739562521,1.23118710872142,0.00275913241194443,0.00010396693864841,TRUE,TRUE
"P57729",21.5776085230469,22.1072279327545,21.8350647260054,22.2216421362271,22.2396514050503,22.1415218786221,"sp|P57729|RAB38_HUMAN","P57729","RAB38_HUMAN","RAB38",211,"Homo sapiens","1:Experimental evidence at protein level","Ras-related protein Rab-38",0.9955,0.999,3,16,6,16,1,3,2,3,4,3,0,1,0,1,3,1,1,3,2,3,4,3,4471851.5,5993724.5,4860661,5524091.5,5997785,6123360,"",FALSE,0,-0.669283833557078,-0.0526589918380257,-0.360971412697552,0.067915815960701,0.0275884857637526,FALSE,FALSE
"P57735",22.7323859680194,22.349605602386,22.7262798069932,23.1654475819565,23.2140432180346,23.1844493777017,"sp|P57735|RAB25_HUMAN","P57735","RAB25_HUMAN","RAB25",213,"Homo sapiens","1:Experimental evidence at protein level","Ras-related protein Rab-25",1,0.999,5,21,21,25,4,3,2,5,2,5,4,3,2,5,2,5,4,3,3,5,3,7,11113872,8933430,11811060,15164062,17947796,17496512,"",FALSE,0,-0.850549239094402,-0.319896627768411,-0.585222933431407,0.00871572607727726,0.00115718609586533,FALSE,FALSE
"P57740",22.6183599593267,22.5311824898287,22.6882748576237,22.6472170781541,22.3891474965148,22.546153688534,"sp|P57740|NU107_HUMAN","P57740","NU107_HUMAN","NUP107",925,"Homo sapiens","1:Experimental evidence at protein level","Nuclear pore complex protein Nup107",1,0.999,21,134,134,134,24,24,23,25,20,18,24,24,23,25,20,18,24,24,23,25,20,18,61310670,61767210,61778796,57536984,47849172,59724004,"",FALSE,0,-0.125477976833308,0.295677339217454,0.085099681192073,0.491473598594084,0.37298552757164,FALSE,FALSE
